task_id,arrival_time,size_bits,complexity,action,latency,energy
15702,2625.3922,7975.2,529.5,Local,1.058988,0.52949413
15701,2625.2936,6752.2,589.8,Local,1.179538,0.58976918
15707,2626.5086,4575.2,156.4,Local,0.312827,0.15641346
15704,2625.8027,6208.8,705.9,Local,1.411766,0.705883
15705,2626.1177,3490.2,590.0,Local,1.179947,0.58997357
15706,2626.2995,3794.7,593.7,Local,1.18735,0.59367482
15712,2627.0875,6033.7,248.2,Local,0.496372,0.24818591
15709,2626.5563,1567.0,658.2,Local,1.316379,0.65818932
15713,2627.1162,1560.4,455.0,Local,0.909975,0.45498745
15710,2626.7598,1514.5,770.9,Local,1.541822,0.77091104
15708,2626.5126,3658.3,921.1,Local,1.842119,0.92105959
15716,2628.2496,1791.4,188.7,Local,0.377472,0.18873622
15711,2626.7991,2218.0,942.5,Local,1.88495,0.942475
15718,2628.3845,5630.3,283.3,Local,0.566656,0.28332789
15714,2627.6097,6114.9,707.6,Local,1.415297,0.70764853
15715,2627.6138,7827.4,960.7,Local,1.921308,0.96065417
15722,2629.1739,4590.1,318.4,Local,0.636869,0.31843428
15721,2628.971,3022.3,462.2,Local,0.92439,0.462195
15723,2629.6694,4686.6,117.1,Local,0.234223,0.11711127
15717,2628.3035,5716.5,871.4,Local,1.742827,0.87141369
15719,2628.4895,2088.3,913.7,Local,1.827332,0.91366585
15720,2628.8531,1454.3,797.9,Local,1.595751,0.7978757
15725,2630.1141,7465.0,287.1,Local,0.574225,0.28711229
15724,2629.7052,1155.1,570.0,Local,1.13995,0.5699748
15726,2630.7494,4699.3,144.3,Local,0.288526,0.14426301
15729,2631.3029,6827.1,105.0,Local,0.209975,0.10498727
15730,2631.3808,4137.5,209.8,Local,0.419656,0.20982787
15727,2630.9045,7241.0,606.3,Local,1.212598,0.60629917
15728,2630.9122,1125.8,608.4,Local,1.216703,0.60835141
15734,2632.3239,7086.3,257.5,Local,0.514997,0.25749832
15736,2632.4186,9498.4,226.2,Local,0.452346,0.22617314
15732,2631.9768,2045.1,563.1,Local,1.126118,0.56305897
15731,2631.8689,6188.1,751.8,Local,1.503613,0.75180639
15738,2633.0492,6075.2,179.1,Local,0.358291,0.17914545
15735,2632.3848,6399.8,566.8,Local,1.133559,0.56677972
15733,2632.1891,6238.5,769.8,Local,1.539621,0.76981045
15745,2633.5358,7234.3,142.2,Local,0.284374,0.14218699
15742,2633.2593,4951.5,366.0,Local,0.732093,0.36604639
15743,2633.4677,3810.6,324.7,Local,0.649391,0.32469528
15741,2633.1503,2386.1,538.9,Local,1.077771,0.53888552
15737,2633.0325,8038.6,636.6,Local,1.273121,0.63656033
15739,2633.0822,4595.6,673.1,Local,1.346193,0.67309663
15749,2634.1844,5735.5,139.4,Local,0.278831,0.13941559
15747,2633.8219,6330.1,333.5,Local,0.666946,0.33347302
15744,2633.5357,4560.8,491.9,Local,0.983704,0.49185223
15740,2633.0839,5877.5,743.4,Local,1.486709,0.74335453
15752,2634.3724,9637.5,227.2,Local,0.454362,0.22718087
15751,2634.3553,1261.9,459.6,Local,0.919163,0.45958172
15755,2635.059,1425.5,130.7,Local,0.261499,0.13074957
15757,2635.225,1479.5,154.7,Local,0.309381,0.15469068
15746,2633.57,8231.1,985.7,Local,1.971473,0.98573641
15753,2634.5432,5119.9,587.7,Local,1.175444,0.58772196
15758,2635.6568,6413.1,222.8,Local,0.445636,0.22281781
15748,2634.1289,6852.9,987.6,Local,1.97515,0.98757481
15759,2635.8063,9486.4,162.2,Local,0.324451,0.16222538
15756,2635.1664,4954.9,507.1,Local,1.014271,0.50713546
15750,2634.3296,7002.3,994.4,Local,1.988791,0.99439533
15762,2635.9333,9390.8,268.3,Local,0.53668,0.2683398
15760,2635.8475,4506.5,312.3,Local,0.62463,0.31231503
15754,2634.944,4311.8,907.3,Local,1.814577,0.90728862
15766,2636.7533,1423.5,120.7,Local,0.241307,0.1206536
15767,2636.7734,4637.3,124.7,Local,0.249338,0.12466891
15764,2636.6228,8345.1,386.1,Local,0.772193,0.38609651
15761,2635.8683,9760.0,789.8,Local,1.579583,0.78979129
15763,2636.3049,9844.1,627.7,Local,1.25537,0.62768521
15769,2636.8605,2709.6,422.7,Local,0.845351,0.42267534
15768,2636.7936,9712.7,505.5,Local,1.011041,0.50552062
15765,2636.702,7082.3,596.9,Local,1.193845,0.59692274
15772,2637.4124,5708.9,252.9,Local,0.505757,0.25287834
15773,2637.4862,7827.9,242.2,Local,0.484326,0.24216281
15771,2637.2283,1442.1,373.4,Local,0.746883,0.37344142
15774,2637.7923,2631.6,287.5,Local,0.574912,0.28745602
15770,2636.9131,9908.8,729.9,Local,1.459714,0.72985722
15780,2638.1849,1072.5,176.4,Local,0.352873,0.17643661
15786,2638.4777,7437.7,100.4,Local,0.200706,0.10035316
15781,2638.3137,4302.7,238.0,Local,0.475956,0.23797796
15777,2638.0357,6528.2,466.9,Local,0.933719,0.46685962
15779,2638.1514,7591.2,420.8,Local,0.84162,0.42080999
15785,2638.4496,9195.6,313.5,Local,0.627004,0.31350204
15776,2638.0,7768.1,569.2,Local,1.138355,0.56917743
15778,2638.0749,3782.0,572.2,Local,1.14441,0.57220488
15775,2637.9311,2062.8,693.4,Local,1.386794,0.69339701
15783,2638.4051,8169.6,479.6,Local,0.959281,0.47964026
15784,2638.4353,5046.0,471.1,Local,0.942175,0.47108748
15792,2639.6686,8542.6,118.5,Local,0.237,0.11849984
15789,2639.0745,8612.5,512.5,Local,1.025007,0.51250366
15788,2638.9833,2833.4,596.5,Local,1.192972,0.59648617
15791,2639.5472,5054.8,344.2,Local,0.68833,0.34416518
15782,2638.3446,2749.5,959.2,Local,1.918395,0.95919747
15795,2640.1213,4500.5,149.9,Local,0.299764,0.14988214
15790,2639.2484,2662.8,605.8,Local,1.211647,0.6058233
15787,2638.9723,7551.0,843.2,Local,1.686448,0.84322405
15793,2639.6897,7096.1,736.0,Local,1.471951,0.73597537
15797,2640.5846,5169.5,327.9,Local,0.655895,0.32794728
15794,2639.9438,3575.6,772.1,Local,1.544262,0.7721308
15796,2640.2659,3636.5,619.4,Local,1.238767,0.61938337
15799,2640.7911,8778.9,450.7,Local,0.901387,0.45069367
15801,2640.915,5474.8,407.3,Local,0.814688,0.40734406
15800,2640.8751,4872.1,635.8,Local,1.271608,0.63580397
15805,2641.6572,8246.3,291.0,Local,0.582014,0.29100715
15798,2640.6246,7344.3,902.4,Local,1.804777,0.90238833
15807,2642.1375,2621.5,248.5,Local,0.496927,0.24846341
15802,2641.0559,6383.7,893.7,Local,1.787387,0.89369375
15803,2641.4321,4140.7,760.5,Local,1.520916,0.76045779
15806,2642.0808,7492.0,518.4,Local,1.036897,0.51844853
15808,2642.7952,6598.1,295.9,Local,0.591713,0.29585632
15804,2641.6334,4134.7,917.3,Local,1.834504,0.91725202
15809,2642.9742,3784.0,687.2,Local,1.374483,0.68724171
15812,2643.5115,2003.3,422.7,Local,0.845462,0.42273111
15813,2643.7048,3920.9,360.6,Local,0.721194,0.36059712
15811,2643.4576,3914.4,594.5,Local,1.18903,0.59451487
15810,2643.2091,7917.4,725.5,Local,1.450941,0.72547049
15816,2644.4741,4441.6,305.5,Local,0.61104,0.30552012
15814,2643.8968,2733.5,643.1,Local,1.286188,0.6430942
15815,2644.3102,9196.8,524.3,Local,1.048545,0.52427262
15817,2644.8706,2212.5,386.4,Local,0.772716,0.3863578
15820,2645.6401,7428.3,230.8,Local,0.461674,0.2308368
15818,2644.9435,2847.4,704.3,Local,1.40862,0.70431017
15819,2645.0937,4668.9,665.2,Local,1.330301,0.66515039
15821,2645.8435,2774.6,436.9,Local,0.873789,0.43689426
15823,2646.6216,3965.7,107.1,Local,0.214145,0.1070724
15822,2646.2374,9028.7,331.1,Local,0.662192,0.33109592
15824,2646.9965,8402.4,364.7,Local,0.729488,0.36474381
15825,2647.1022,1283.4,585.8,Local,1.171611,0.58580558
15830,2647.7714,9837.3,338.8,Local,0.677625,0.33881231
15828,2647.6245,1445.8,439.5,Local,0.879081,0.43954055
15826,2647.4008,8096.3,618.0,Local,1.236012,0.61800588
15837,2648.6543,1677.9,106.6,Local,0.213217,0.10660867
15832,2648.0739,9013.4,462.1,Local,0.924213,0.46210642
15829,2647.6961,3207.0,654.9,Local,1.309809,0.65490461
15833,2648.2265,1441.4,413.3,Local,0.826588,0.41329421
15831,2648.0381,9681.7,549.6,Local,1.099181,0.54959038
15836,2648.6495,2332.9,416.7,Local,0.833313,0.41665629
15838,2648.6772,8429.9,416.3,Local,0.832526,0.41626305
15827,2647.5937,7618.1,977.9,Local,1.955735,0.97786766
15841,2649.1094,1719.1,315.0,Local,0.63,0.31499997
15835,2648.6172,3442.6,601.5,Local,1.202904,0.60145183
15840,2648.9639,4081.5,521.5,Local,1.042994,0.52149685
15845,2649.7553,4131.0,130.9,Local,0.261813,0.13090672
15842,2649.2433,7088.9,428.2,Local,0.856378,0.42818904
15834,2648.531,7236.9,956.0,Local,1.912063,0.95603158
15849,2650.167,3802.7,179.7,Local,0.359343,0.17967157
15839,2648.8572,8964.4,877.1,Local,1.754221,0.87711065
15844,2649.5971,8298.7,625.5,Local,1.250976,0.62548792
15843,2649.5238,6274.6,697.1,Local,1.394241,0.69712056
15851,2650.2278,1180.7,459.1,Local,0.91829,0.45914517
15846,2649.8926,8819.0,664.9,Local,1.329793,0.66489655
15847,2650.0318,3014.3,636.5,Local,1.272941,0.6364703
15848,2650.1529,4069.2,626.0,Local,1.252081,0.62604038
15854,2650.4753,6860.3,477.8,Local,0.955509,0.47775444
15850,2650.1739,4169.3,723.5,Local,1.447077,0.72353863
15858,2651.0607,7210.5,407.2,Local,0.814322,0.40716078
15856,2650.7143,9434.4,587.4,Local,1.174774,0.58738712
15852,2650.2493,8004.5,839.8,Local,1.67954,0.83977004
15853,2650.4158,6516.9,757.6,Local,1.515124,0.75756221
15861,2651.5276,9924.7,281.7,Local,0.563436,0.28171782
15855,2650.5879,8098.6,812.0,Local,1.623939,0.8119697
15860,2651.3308,4079.7,507.5,Local,1.014923,0.50746159
15859,2651.1046,3764.8,688.3,Local,1.376618,0.68830908
15857,2650.9892,5513.9,801.4,Local,1.602857,0.80142847
15865,2652.0024,6482.2,445.8,Local,0.891642,0.44582107
15864,2651.9814,2159.4,586.5,Local,1.172929,0.58646429
15862,2651.7965,4729.1,686.5,Local,1.373025,0.68651246
15867,2652.4704,2806.5,380.3,Local,0.760641,0.38032029
15863,2651.964,6328.8,655.1,Local,1.310294,0.65514705
15869,2652.7659,9013.0,320.8,Local,0.64151,0.32075508
15868,2652.4954,9371.0,637.7,Local,1.275332,0.63766625
15866,2652.0501,8170.8,860.6,Local,1.721255,0.86062745
15871,2653.3117,7951.9,304.9,Local,0.609723,0.30486141
15870,2652.8536,4722.6,538.2,Local,1.076423,0.53821174
15875,2653.6874,3659.5,290.6,Local,0.581154,0.29057711
15877,2653.782,8121.3,304.8,Local,0.609586,0.30479321
15874,2653.6575,2416.0,434.9,Local,0.869855,0.43492733
15878,2653.8628,2774.2,344.0,Local,0.687999,0.3439993
15872,2653.4047,2824.4,574.4,Local,1.14875,0.57437516
15879,2653.9219,7345.4,526.6,Local,1.053257,0.5266286
15881,2654.4762,2060.2,378.0,Local,0.756026,0.37801321
15884,2654.8364,1738.1,244.5,Local,0.489053,0.24452656
15883,2654.7793,1506.4,302.3,Local,0.604651,0.30232548
15873,2653.4973,4886.9,969.5,Local,1.939093,0.96954674
15882,2654.5142,7979.1,556.7,Local,1.113305,0.55665272
15880,2654.4515,1869.3,614.7,Local,1.229329,0.61466454
15876,2653.7668,8831.4,990.4,Local,1.980802,0.99040083
15888,2655.2257,5936.7,267.4,Local,0.534823,0.2674113
15890,2655.3833,1233.7,222.4,Local,0.444839,0.22241935
15885,2654.8564,9203.4,488.1,Local,0.97623,0.48811503
15893,2655.5927,9563.5,121.3,Local,0.242531,0.12126556
15891,2655.4092,6838.7,422.9,Local,0.845808,0.42290385
15896,2655.9968,4782.7,138.0,Local,0.27591,0.13795502
15897,2656.0556,9719.3,269.6,Local,0.539282,0.26964121
15889,2655.2443,8753.1,708.0,Local,1.415963,0.70798145
15886,2654.8758,5144.4,898.8,Local,1.797585,0.89879241
15887,2654.895,3140.8,984.0,Local,1.96802,0.98400993
15895,2655.7746,2761.3,555.3,Local,1.110598,0.55529919
15892,2655.5458,7796.1,679.4,Local,1.358888,0.67944402
15894,2655.6937,3009.8,736.8,Local,1.473537,0.73676852
15899,2656.3125,7438.7,673.3,Local,1.346558,0.6732791
15901,2656.6398,7214.3,520.1,Local,1.040227,0.52011343
15898,2656.2148,3646.4,781.2,Local,1.562326,0.78116284
15900,2656.5419,9645.6,732.9,Local,1.46573,0.73286493
15907,2657.9298,3939.2,358.5,Local,0.717047,0.35852329
15902,2656.8694,6440.5,899.5,Local,1.798923,0.89946175
15906,2657.7904,6460.6,439.1,Local,0.878214,0.43910712
15903,2657.4786,5347.4,640.7,Local,1.281484,0.64074205
15908,2658.3398,6018.6,327.9,Local,0.655781,0.32789041
15904,2657.6532,8608.9,739.6,Local,1.479221,0.73961056
15905,2657.7006,6445.1,737.8,Local,1.475571,0.7377857
15909,2658.4899,1673.2,363.8,Local,0.727671,0.36383575
15913,2659.0184,5236.5,301.2,Local,0.602344,0.30117197
15916,2659.3539,6660.3,264.9,Local,0.529868,0.26493389
15911,2658.788,7032.7,633.4,Local,1.266873,0.63343662
15920,2659.7427,5500.5,179.7,Local,0.359435,0.17971771
15921,2659.7606,9874.2,180.9,Local,0.36177,0.18088498
15910,2658.6155,2598.3,858.4,Local,1.716842,0.85842118
15915,2659.2768,7375.7,557.1,Local,1.114231,0.5571156
15912,2658.91,6931.1,762.7,Local,1.525311,0.76265573
15924,2660.1112,6432.2,164.3,Local,0.328515,0.16425733
15914,2659.0361,1371.7,742.8,Local,1.485641,0.74282038
15919,2659.6163,4137.6,491.8,Local,0.983518,0.49175901
15918,2659.6078,5211.4,549.4,Local,1.098757,0.54937858
15922,2659.9492,2900.4,488.7,Local,0.977475,0.48873743
15917,2659.4967,3972.0,792.3,Local,1.584533,0.7922667
15923,2660.0159,9794.6,596.1,Local,1.19229,0.5961451
15927,2660.8828,8247.6,506.3,Local,1.012689,0.50634443
15925,2660.1686,4098.2,895.0,Local,1.790067,0.89503348
15933,2661.4316,9910.1,290.2,Local,0.580427,0.29021337
15931,2661.0941,9754.3,504.1,Local,1.008148,0.5040738
15932,2661.1566,4395.6,510.5,Local,1.020908,0.51045411
15930,2661.0825,7348.5,619.0,Local,1.237964,0.61898198
15926,2660.4555,2681.1,966.1,Local,1.932139,0.96606929
15929,2660.9647,7450.4,821.4,Local,1.642757,0.82137842
15934,2661.597,2392.2,544.7,Local,1.08942,0.5447098
15928,2660.9468,1725.9,929.0,Local,1.858014,0.92900709
15935,2661.6554,2229.9,728.4,Local,1.456859,0.72842965
15936,2661.7865,8344.2,756.3,Local,1.5126,0.75630006
15937,2661.8502,6593.2,728.5,Local,1.457043,0.72852161
15941,2662.9265,3647.9,234.7,Local,0.469388,0.2346939
15939,2662.7238,8670.9,612.4,Local,1.224774,0.61238699
15938,2662.6701,7384.6,665.9,Local,1.331844,0.66592205
15940,2662.7325,8343.6,694.9,Local,1.38983,0.69491508
15942,2663.2709,1444.8,462.1,Local,0.924225,0.46211272
15950,2664.2253,5156.1,101.3,Local,0.202653,0.10132635
15946,2663.9367,1341.9,362.1,Local,0.724269,0.36213443
15943,2663.5229,1156.9,637.3,Local,1.274611,0.63730572
15945,2663.8253,9714.5,543.4,Local,1.086742,0.54337103
15952,2664.6658,1883.6,180.5,Local,0.361094,0.1805469
15948,2664.1375,6336.7,568.4,Local,1.13683,0.56841506
15944,2663.6001,3173.0,994.2,Local,1.988423,0.99421172
15949,2664.1939,9318.7,702.1,Local,1.404189,0.7020944
15947,2664.0229,1628.2,956.9,Local,1.913783,0.9568915
15953,2664.9558,5608.9,522.7,Local,1.04542,0.52271008
15951,2664.4232,5712.3,913.8,Local,1.827555,0.91377741
15955,2665.489,6453.8,388.7,Local,0.777323,0.38866166
15954,2665.0865,5197.6,652.8,Local,1.305683,0.65284132
15958,2665.8922,9997.8,251.1,Local,0.502158,0.25107878
15959,2665.917,2890.7,441.0,Local,0.882077,0.44103858
15956,2665.5817,9695.0,621.5,Local,1.242919,0.62145955
15957,2665.7019,1300.0,926.5,Local,1.853097,0.92654844
15960,2666.3654,4733.0,844.4,Local,1.688781,0.84439049
15962,2667.4787,6502.0,338.4,Local,0.676874,0.33843683
15961,2667.1389,3681.5,621.9,Local,1.243827,0.62191364
15967,2668.1326,4832.8,230.5,Local,0.461046,0.23052323
15964,2667.6778,5039.7,492.3,Local,0.98463,0.49231516
15966,2667.9886,1358.0,390.1,Local,0.78027,0.39013511
15965,2667.8744,9825.3,469.3,Local,0.938636,0.46931776
15968,2668.2454,9490.3,309.2,Local,0.61849,0.30924478
15971,2668.8883,4224.1,106.0,Local,0.212063,0.10603172
15963,2667.5061,6005.5,982.0,Local,1.964016,0.98200791
15973,2669.056,8407.9,362.3,Local,0.724622,0.36231094
15978,2669.6154,5265.4,145.2,Local,0.290338,0.1451688
15969,2668.7181,1341.8,679.4,Local,1.358858,0.67942877
15977,2669.4734,3361.7,444.5,Local,0.889036,0.44451794
15972,2668.9924,3788.6,723.5,Local,1.44696,0.72348007
15974,2669.0674,5450.7,690.8,Local,1.381624,0.69081219
15975,2669.3359,8321.6,572.1,Local,1.144107,0.57205354
15970,2668.8599,3541.1,834.6,Local,1.669224,0.83461176
15979,2669.7407,5426.4,697.0,Local,1.393928,0.69696416
15976,2669.4329,3668.6,999.5,Local,1.999034,0.99951689
15980,2670.4083,9603.1,562.6,Local,1.12526,0.56262997
15983,2671.3092,6962.9,243.3,Local,0.486557,0.24327849
15982,2670.8674,7484.6,502.5,Local,1.005095,0.50254733
15984,2671.4899,3795.0,282.8,Local,0.56552,0.2827601
15988,2671.8857,6590.3,151.6,Local,0.303165,0.15158244
15981,2670.5387,7282.3,851.8,Local,1.703588,0.8517942
15986,2671.8408,4679.1,260.7,Local,0.521334,0.26066697
15987,2671.8735,9768.3,456.3,Local,0.912597,0.45629865
15991,2672.6954,4464.3,220.0,Local,0.440024,0.22001224
15990,2672.6804,2045.3,317.1,Local,0.634237,0.31711843
15985,2671.7234,6780.3,959.2,Local,1.918491,0.95924569
15992,2672.7794,4296.8,546.7,Local,1.093467,0.54673375
15998,2673.5358,9567.8,256.1,Local,0.512232,0.2561159
15989,2672.584,8881.8,751.8,Local,1.503685,0.75184245
15994,2672.8412,5590.8,656.5,Local,1.312991,0.65649551
15993,2672.8245,5084.8,741.4,Local,1.48277,0.74138489
15995,2672.9252,9305.1,803.0,Local,1.606019,0.80300943
16004,2674.2371,1495.3,154.3,Local,0.308596,0.15429775
16002,2674.056,8727.4,291.3,Local,0.582673,0.29133648
16006,2674.402,3538.3,155.6,Local,0.31117,0.1555849
16001,2673.9548,9067.4,488.9,Local,0.97786,0.48893003
16000,2673.8199,7642.3,559.1,Local,1.118117,0.55905844
15996,2673.1115,8812.0,923.0,Local,1.845962,0.92298115
15999,2673.5462,2426.7,799.3,Local,1.598624,0.79931217
15997,2673.4876,6526.0,858.8,Local,1.717575,0.85878756
16005,2674.3221,7386.3,462.0,Local,0.92395,0.4619752
16003,2674.1248,2304.1,588.4,Local,1.176839,0.58841956
16008,2675.0006,2367.6,377.4,Local,0.754721,0.37736031
16007,2674.4694,6544.7,878.8,Local,1.757655,0.87882754
16015,2676.1703,3203.9,333.3,Local,0.666562,0.3332811
16017,2676.6373,2118.1,107.4,Local,0.214856,0.10742806
16011,2675.6001,1750.5,628.2,Local,1.256398,0.62819911
16009,2675.3553,6563.7,794.0,Local,1.588001,0.79400031
16012,2675.7996,5302.0,652.5,Local,1.304951,0.65247565
16014,2676.0021,1178.9,564.7,Local,1.129439,0.56471959
16010,2675.4461,1607.7,902.9,Local,1.805829,0.90291467
16019,2676.7986,8562.4,267.4,Local,0.534887,0.26744348
16013,2675.8559,8323.1,805.3,Local,1.610689,0.80534449
16018,2676.7466,8350.1,485.5,Local,0.970915,0.48545771
16020,2676.8164,9691.3,588.2,Local,1.176312,0.588156
16021,2676.849,9592.7,829.4,Local,1.658756,0.82937799
16025,2678.2625,1792.3,122.9,Local,0.24573,0.12286504
16016,2676.5479,8575.4,989.3,Local,1.978641,0.98932052
16022,2677.211,6833.1,669.0,Local,1.338042,0.66902117
16027,2678.3721,1061.8,303.8,Local,0.607658,0.30382898
16023,2677.636,2269.7,726.1,Local,1.452284,0.72614214
16026,2678.2882,1465.0,633.2,Local,1.266369,0.63318466
16024,2678.193,4231.7,737.5,Local,1.474935,0.73746766
16033,2678.9517,3874.6,405.7,Local,0.811313,0.40565629
16030,2678.7675,6128.2,518.3,Local,1.036568,0.51828397
16028,2678.4316,4409.2,753.0,Local,1.505999,0.75299959
16029,2678.6213,8172.5,703.5,Local,1.407088,0.70354398
16032,2678.8498,6796.9,619.1,Local,1.238257,0.61912828
16034,2679.5549,6444.6,458.3,Local,0.916664,0.45833215
16031,2678.7753,9775.9,856.2,Local,1.712439,0.85621938
16040,2679.951,8684.3,309.2,Local,0.618495,0.30924755
16037,2679.7382,2726.3,426.1,Local,0.852104,0.42605217
16038,2679.7605,7033.4,504.5,Local,1.0091,0.50454982
16036,2679.714,4558.7,531.3,Local,1.062635,0.53131747
16039,2679.7995,4826.0,578.2,Local,1.156465,0.57823238
16035,2679.6382,8684.9,807.1,Local,1.614143,0.8070716
16041,2680.0999,4756.4,718.3,Local,1.43651,0.71825478
16044,2680.7348,7077.7,562.8,Local,1.125615,0.56280773
16043,2680.6396,9210.0,809.6,Local,1.619281,0.80964052
16042,2680.6378,5293.8,859.8,Local,1.719513,0.8597563
16045,2681.2114,3739.1,648.1,Local,1.296213,0.64810628
16048,2682.0356,8361.9,237.1,Local,0.474286,0.23714306
16046,2681.2601,2990.2,832.3,Local,1.664608,0.83230389
16050,2682.4952,3078.6,279.8,Local,0.559555,0.27977748
16047,2681.3042,5897.2,949.6,Local,1.899288,0.94964405
16049,2682.2437,3752.3,613.1,Local,1.22614,0.61307018
16051,2683.0193,1117.5,256.8,Local,0.513617,0.2568084
16052,2683.0379,7644.6,532.4,Local,1.064837,0.53241835
16055,2683.4396,9513.3,334.4,Local,0.668844,0.33442184
16056,2683.8223,9227.9,303.9,Local,0.60772,0.30386022
16058,2684.1255,1773.6,231.7,Local,0.463395,0.23169747
16053,2683.0792,9268.7,780.3,Local,1.560639,0.78031954
16057,2683.8541,1707.4,407.2,Local,0.814398,0.40719876
16060,2684.3479,1417.1,239.1,Local,0.478142,0.23907084
16061,2684.4183,2312.1,294.0,Local,0.587992,0.29399609
16054,2683.3243,4060.3,873.0,Local,1.745991,0.87299553
16062,2684.4712,4768.2,571.7,Local,1.143342,0.57167102
16059,2684.1999,2621.2,796.1,Local,1.592287,0.79614336
16063,2684.5172,9184.5,719.3,Local,1.438527,0.7192633
16069,2685.7145,8023.9,162.0,Local,0.324064,0.16203189
16064,2684.5661,5042.7,756.6,Local,1.513118,0.75655908
16068,2685.6785,4922.6,246.6,Local,0.493167,0.24658364
16070,2685.729,9330.1,264.3,Local,0.528605,0.26430254
16071,2685.8269,9415.5,410.3,Local,0.820634,0.41031701
16066,2685.2911,4098.8,760.3,Local,1.52059,0.76029475
16065,2685.2083,2524.2,808.8,Local,1.617507,0.80875329
16072,2686.1934,3583.9,331.3,Local,0.662621,0.33131049
16079,2686.5649,5919.9,201.9,Local,0.403852,0.20192617
16075,2686.3352,7151.6,327.6,Local,0.655141,0.32757059
16073,2686.2643,1564.0,473.8,Local,0.947648,0.47382394
16081,2687.017,6844.8,100.2,Local,0.200322,0.10016077
16074,2686.2945,5548.1,466.6,Local,0.933197,0.46659829
16078,2686.5335,8990.1,484.2,Local,0.968437,0.48421832
16067,2685.6424,9013.4,972.8,Local,1.945666,0.9728331
16077,2686.3797,3147.3,622.1,Local,1.244186,0.62209278
16083,2687.3438,8067.2,150.9,Local,0.301828,0.15091386
16082,2687.296,3853.9,316.7,Local,0.63348,0.31674023
16087,2687.8661,4104.4,100.9,Local,0.201817,0.1009084
16076,2686.3423,9680.9,948.2,Local,1.896483,0.94824139
16086,2687.7417,1749.6,283.9,Local,0.567852,0.28392603
16085,2687.5459,6577.4,433.5,Local,0.866965,0.43348259
16080,2686.6776,6195.5,950.8,Local,1.901614,0.95080717
16084,2687.502,3839.8,740.0,Local,1.480053,0.74002663
16088,2688.0032,7027.1,974.4,Local,1.948859,0.97442957
16094,2690.0904,9487.6,144.0,Local,0.28792,0.14395985
16090,2689.2307,5672.6,585.6,Local,1.171268,0.58563418
16091,2689.3903,1019.2,564.1,Local,1.128193,0.56409633
16089,2688.9254,7811.8,936.4,Local,1.872769,0.93638459
16097,2690.4767,8651.8,204.2,Local,0.408423,0.20421135
16092,2689.4175,1343.0,840.9,Local,1.681724,0.84086213
16099,2690.7111,9521.8,227.4,Local,0.454704,0.22735203
16095,2690.1071,5716.2,761.7,Local,1.523437,0.76171871
16093,2690.0372,5712.3,845.9,Local,1.691805,0.84590272
16096,2690.35,5951.9,805.3,Local,1.610517,0.80525845
16102,2691.7362,6878.2,232.2,Local,0.464359,0.23217951
16098,2690.618,8926.5,905.7,Local,1.811488,0.90574409
16100,2690.7302,4588.5,939.8,Local,1.87955,0.93977522
16103,2692.1446,3164.0,337.0,Local,0.673994,0.33699697
16101,2691.679,7767.3,584.4,Local,1.168828,0.58441403
16106,2692.6591,7613.5,446.9,Local,0.893703,0.44685172
16113,2693.613,6438.0,199.2,Local,0.398357,0.19917847
16108,2692.7839,9994.5,630.0,Local,1.259981,0.62999035
16104,2692.4447,5184.5,847.2,Local,1.694428,0.84721375
16105,2692.6299,3655.0,799.4,Local,1.59881,0.79940495
16109,2692.7989,7219.9,761.9,Local,1.523705,0.76185252
16107,2692.7294,5704.0,916.4,Local,1.832815,0.91640729
16110,2692.9468,2175.3,833.6,Local,1.667193,0.8335964
16118,2694.3228,3410.4,255.7,Local,0.511322,0.255661
16112,2693.5952,5434.6,695.3,Local,1.390629,0.69531474
16111,2693.4984,7887.1,780.1,Local,1.560272,0.78013616
16115,2693.8842,9355.3,692.2,Local,1.384333,0.69216652
16121,2694.8201,8849.5,253.8,Local,0.507564,0.25378225
16116,2694.0699,1392.7,646.5,Local,1.292908,0.64645389
16114,2693.8152,2078.4,795.2,Local,1.590346,0.79517324
16124,2695.0623,2711.1,178.4,Local,0.35677,0.17838481
16122,2694.8209,2996.7,379.3,Local,0.758512,0.37925591
16126,2695.3386,9036.8,168.0,Local,0.335916,0.1679578
16117,2694.1044,8184.7,813.4,Local,1.626896,0.81344801
16120,2694.7046,5454.4,532.7,Local,1.065431,0.53271539
16119,2694.4855,5071.2,705.7,Local,1.411301,0.70565037
16125,2695.2269,4842.7,380.2,Local,0.760337,0.38016847
16123,2694.9113,8583.7,741.8,Local,1.483501,0.74175025
16127,2695.625,5499.0,470.4,Local,0.940855,0.47042741
16128,2695.6468,6467.4,820.4,Local,1.640849,0.8204245
16130,2696.3986,8743.4,518.8,Local,1.03767,0.51883499
16136,2697.2958,8351.3,162.6,Local,0.325159,0.16257947
16129,2696.0961,4599.5,879.5,Local,1.758929,0.87946458
16132,2696.7922,2368.4,540.6,Local,1.081192,0.5405961
16140,2697.4351,2576.7,309.7,Local,0.619408,0.30970384
16134,2697.1226,1348.1,515.2,Local,1.03046,0.51522987
16133,2697.0758,4748.8,566.3,Local,1.132694,0.5663469
16142,2697.8183,3005.0,196.2,Local,0.392312,0.19615582
16141,2697.4883,1638.9,378.7,Local,0.757389,0.37869473
16131,2696.4007,6921.8,969.4,Local,1.938812,0.96940608
16137,2697.3007,5922.6,576.8,Local,1.153625,0.57681262
